,cha,con,dex,int,result,str,wis
5772,6.0,18.0,15.0,14.0,succeed,13.0,14.0
5773,14.0,12.0,12.0,10.0,succeed,11.0,13.0
5774,11.0,16.0,9.0,18.0,succeed,15.0,12.0
5775,11.0,9.0,15.0,10.0,fail,11.0,10.0
5776,6.0,15.0,12.0,8.0,succeed,18.0,7.0
5777,11.0,8.0,18.0,11.0,succeed,13.0,12.0
5778,11.0,11.0,13.0,14.0,succeed,14.0,9.0
5779,17.0,11.0,10.0,5.0,fail,11.0,18.0
5780,14.0,14.0,14.0,7.0,succeed,14.0,9.0
5781,9.0,14.0,15.0,4.0,succeed,4.0,18.0
5782,7.0,17.0,11.0,9.0,fail,13.0,11.0
5783,17.0,12.0,11.0,14.0,succeed,14.0,17.0
5784,13.0,6.0,17.0,17.0,fail,10.0,7.0
5785,8.0,12.0,15.0,3.0,succeed,17.0,12.0
5786,12.0,5.0,10.0,19.0,fail,11.0,4.0
5787,17.0,8.0,6.0,19.0,succeed,12.0,5.0
5788,10.0,12.0,12.0,3.0,fail,10.0,15.0
5789,11.0,10.0,15.0,10.0,succeed,9.0,15.0
5790,10.0,13.0,13.0,11.0,succeed,12.0,13.0
5791,15.0,11.0,11.0,14.0,succeed,4.0,11.0
5792,8.0,3.0,11.0,15.0,succeed,10.0,14.0
5793,14.0,11.0,7.0,15.0,fail,8.0,11.0
5794,16.0,12.0,9.0,8.0,succeed,11.0,16.0
5795,19.0,7.0,12.0,7.0,succeed,12.0,7.0
5796,14.0,14.0,18.0,13.0,succeed,12.0,15.0
5797,15.0,14.0,14.0,19.0,fail,12.0,3.0
5798,12.0,16.0,18.0,8.0,fail,10.0,6.0
5799,4.0,16.0,9.0,19.0,succeed,9.0,10.0
5800,12.0,7.0,15.0,20.0,fail,13.0,19.0
5801,10.0,11.0,15.0,8.0,succeed,14.0,16.0
5802,7.0,19.0,12.0,16.0,succeed,10.0,9.0
5803,15.0,18.0,11.0,16.0,succeed,10.0,11.0
5804,13.0,15.0,14.0,11.0,succeed,9.0,8.0
5805,19.0,5.0,16.0,7.0,succeed,13.0,11.0
5806,7.0,14.0,7.0,17.0,succeed,11.0,8.0
5807,10.0,10.0,15.0,15.0,succeed,9.0,12.0
5808,6.0,11.0,12.0,11.0,succeed,8.0,15.0
5809,13.0,12.0,7.0,8.0,succeed,17.0,13.0
5810,9.0,12.0,8.0,9.0,succeed,9.0,18.0
5811,12.0,8.0,9.0,10.0,fail,14.0,7.0
5812,15.0,7.0,11.0,14.0,fail,4.0,9.0
5813,11.0,8.0,16.0,14.0,fail,15.0,10.0
5814,18.0,19.0,18.0,3.0,fail,9.0,11.0
5815,16.0,12.0,10.0,7.0,succeed,12.0,9.0
5816,9.0,17.0,9.0,8.0,succeed,4.0,15.0
5817,4.0,15.0,4.0,20.0,succeed,18.0,10.0
5818,12.0,10.0,17.0,12.0,fail,12.0,6.0
5819,12.0,12.0,10.0,13.0,fail,15.0,10.0
5820,14.0,12.0,9.0,12.0,succeed,11.0,15.0
5821,7.0,8.0,12.0,11.0,succeed,14.0,16.0
5822,16.0,13.0,16.0,8.0,succeed,19.0,8.0
5823,10.0,14.0,13.0,11.0,succeed,12.0,4.0
5824,15.0,17.0,12.0,5.0,succeed,8.0,11.0
5825,13.0,11.0,15.0,17.0,succeed,13.0,9.0
5826,15.0,6.0,7.0,12.0,succeed,6.0,15.0
5827,10.0,6.0,9.0,14.0,succeed,12.0,13.0
5828,18.0,10.0,14.0,10.0,succeed,7.0,17.0
5829,13.0,10.0,11.0,13.0,succeed,18.0,15.0
5830,2.0,17.0,16.0,17.0,fail,13.0,8.0
5831,11.0,14.0,17.0,11.0,succeed,18.0,17.0
5832,20.0,6.0,17.0,8.0,fail,5.0,11.0
5833,13.0,13.0,19.0,3.0,fail,11.0,10.0
5834,11.0,7.0,15.0,15.0,fail,15.0,7.0
5835,9.0,14.0,14.0,7.0,succeed,12.0,9.0
5836,10.0,13.0,15.0,17.0,succeed,16.0,11.0
5837,2.0,19.0,15.0,6.0,fail,8.0,18.0
5838,14.0,18.0,5.0,18.0,succeed,19.0,16.0
5839,14.0,14.0,7.0,12.0,succeed,6.0,11.0
5840,12.0,10.0,17.0,10.0,fail,13.0,10.0
5841,14.0,11.0,16.0,15.0,succeed,11.0,14.0
5842,15.0,11.0,17.0,5.0,fail,3.0,10.0
5843,12.0,10.0,14.0,7.0,fail,17.0,3.0
5844,11.0,12.0,11.0,13.0,succeed,14.0,11.0
5845,13.0,11.0,12.0,14.0,succeed,9.0,12.0
5846,11.0,15.0,13.0,10.0,succeed,15.0,15.0
5847,9.0,14.0,9.0,12.0,fail,4.0,14.0
5848,12.0,4.0,13.0,19.0,fail,8.0,8.0
5849,16.0,11.0,11.0,6.0,succeed,12.0,9.0
5850,14.0,14.0,4.0,17.0,succeed,19.0,15.0
5851,14.0,14.0,4.0,19.0,succeed,11.0,7.0
5852,8.0,15.0,11.0,13.0,succeed,17.0,3.0
5853,19.0,15.0,13.0,15.0,succeed,10.0,10.0
5854,13.0,19.0,8.0,12.0,succeed,13.0,12.0
5855,11.0,17.0,13.0,13.0,succeed,16.0,8.0
5856,3.0,14.0,16.0,15.0,fail,12.0,4.0
5857,17.0,12.0,12.0,18.0,succeed,9.0,19.0
5858,12.0,17.0,14.0,14.0,fail,11.0,6.0
5859,16.0,12.0,10.0,2.0,fail,15.0,9.0
5860,16.0,12.0,10.0,8.0,succeed,8.0,12.0
5861,13.0,6.0,15.0,8.0,succeed,17.0,10.0
5862,11.0,10.0,11.0,13.0,fail,5.0,13.0
5863,11.0,11.0,17.0,12.0,fail,14.0,9.0
5864,13.0,11.0,16.0,4.0,fail,11.0,7.0
5865,18.0,15.0,11.0,11.0,succeed,8.0,17.0
5866,14.0,5.0,13.0,14.0,fail,10.0,14.0
5867,10.0,5.0,8.0,18.0,fail,18.0,14.0
5868,8.0,15.0,8.0,8.0,succeed,16.0,14.0
5869,12.0,6.0,12.0,15.0,fail,10.0,11.0
5870,9.0,17.0,13.0,7.0,succeed,13.0,9.0
5871,11.0,2.0,10.0,17.0,succeed,10.0,12.0
5872,16.0,18.0,11.0,8.0,fail,14.0,5.0
5873,11.0,5.0,14.0,7.0,fail,10.0,14.0
5874,11.0,13.0,14.0,10.0,fail,6.0,12.0
5875,15.0,2.0,6.0,12.0,succeed,12.0,20.0
5876,13.0,12.0,8.0,11.0,fail,11.0,6.0
5877,17.0,18.0,12.0,4.0,succeed,8.0,5.0
5878,9.0,20.0,7.0,5.0,fail,11.0,15.0
5879,17.0,5.0,3.0,8.0,succeed,18.0,9.0
5880,19.0,10.0,14.0,12.0,succeed,10.0,15.0
5881,10.0,13.0,12.0,8.0,succeed,16.0,13.0
5882,5.0,8.0,9.0,11.0,fail,19.0,9.0
5883,18.0,9.0,10.0,13.0,fail,10.0,11.0
5884,8.0,15.0,2.0,14.0,succeed,7.0,14.0
5885,4.0,14.0,14.0,17.0,fail,7.0,8.0
5886,13.0,14.0,15.0,13.0,succeed,11.0,18.0
5887,14.0,12.0,12.0,11.0,succeed,12.0,13.0
5888,15.0,12.0,3.0,10.0,succeed,16.0,15.0
5889,10.0,7.0,19.0,12.0,fail,11.0,16.0
5890,8.0,9.0,11.0,13.0,succeed,9.0,19.0
5891,7.0,14.0,15.0,6.0,succeed,9.0,20.0
5892,9.0,14.0,7.0,9.0,succeed,14.0,12.0
5893,11.0,12.0,15.0,16.0,succeed,6.0,10.0
5894,7.0,13.0,12.0,11.0,succeed,11.0,16.0
5895,7.0,15.0,11.0,13.0,fail,14.0,12.0
5896,13.0,17.0,9.0,15.0,fail,18.0,17.0
5897,9.0,11.0,16.0,12.0,succeed,7.0,18.0
5898,12.0,15.0,12.0,12.0,fail,11.0,7.0
5899,6.0,20.0,9.0,12.0,succeed,10.0,12.0
5900,16.0,10.0,10.0,16.0,succeed,14.0,14.0
5901,11.0,7.0,13.0,10.0,succeed,15.0,13.0
5902,16.0,15.0,5.0,15.0,fail,10.0,12.0
5903,10.0,14.0,6.0,14.0,fail,11.0,7.0
5904,13.0,8.0,12.0,13.0,succeed,10.0,8.0
5905,8.0,14.0,16.0,16.0,succeed,7.0,5.0
5906,10.0,13.0,17.0,9.0,succeed,10.0,7.0
5907,12.0,16.0,16.0,18.0,succeed,10.0,14.0
5908,16.0,11.0,15.0,10.0,succeed,11.0,13.0
5909,9.0,9.0,19.0,15.0,fail,11.0,6.0
5910,14.0,14.0,10.0,10.0,succeed,9.0,16.0
5911,14.0,12.0,17.0,17.0,succeed,7.0,8.0
5912,7.0,16.0,6.0,5.0,succeed,10.0,16.0
5913,16.0,9.0,8.0,13.0,fail,5.0,11.0
5914,14.0,14.0,11.0,13.0,succeed,8.0,13.0
5915,12.0,19.0,9.0,7.0,succeed,12.0,16.0
5916,12.0,4.0,10.0,12.0,fail,16.0,13.0
5917,10.0,18.0,8.0,10.0,succeed,8.0,13.0
5918,14.0,6.0,10.0,5.0,succeed,16.0,18.0
5919,8.0,13.0,17.0,10.0,succeed,9.0,13.0
5920,15.0,9.0,11.0,10.0,succeed,15.0,17.0
5921,14.0,8.0,7.0,13.0,fail,13.0,12.0
5922,7.0,6.0,14.0,16.0,succeed,8.0,10.0
5923,18.0,13.0,10.0,5.0,succeed,4.0,16.0
5924,7.0,11.0,13.0,10.0,fail,12.0,7.0
5925,19.0,5.0,10.0,14.0,succeed,12.0,19.0
5926,13.0,9.0,15.0,11.0,succeed,15.0,16.0
5927,15.0,11.0,10.0,12.0,succeed,14.0,16.0
5928,14.0,16.0,19.0,10.0,succeed,10.0,16.0
5929,13.0,12.0,7.0,9.0,succeed,13.0,16.0
5930,8.0,7.0,12.0,15.0,succeed,9.0,20.0
5931,8.0,12.0,13.0,15.0,fail,10.0,9.0
5932,11.0,13.0,11.0,13.0,succeed,16.0,19.0
5933,11.0,11.0,13.0,11.0,succeed,14.0,12.0
5934,17.0,12.0,18.0,10.0,succeed,13.0,9.0
5935,4.0,7.0,15.0,14.0,fail,10.0,11.0
5936,10.0,11.0,13.0,13.0,succeed,17.0,20.0
5937,12.0,15.0,11.0,15.0,succeed,17.0,6.0
5938,12.0,5.0,9.0,11.0,succeed,12.0,13.0
5939,11.0,6.0,14.0,18.0,succeed,12.0,8.0
5940,12.0,10.0,4.0,15.0,succeed,12.0,16.0
5941,11.0,8.0,15.0,6.0,succeed,17.0,16.0
5942,9.0,17.0,6.0,12.0,succeed,20.0,16.0
5943,15.0,9.0,8.0,14.0,succeed,9.0,8.0
5944,9.0,8.0,14.0,15.0,succeed,10.0,11.0
5945,15.0,8.0,18.0,12.0,fail,12.0,9.0
5946,18.0,18.0,8.0,12.0,succeed,14.0,9.0
5947,18.0,11.0,20.0,16.0,succeed,15.0,7.0
5948,17.0,9.0,4.0,14.0,succeed,16.0,14.0
5949,20.0,14.0,19.0,6.0,succeed,11.0,12.0
5950,16.0,9.0,2.0,16.0,succeed,19.0,6.0
5951,10.0,8.0,11.0,11.0,succeed,17.0,10.0
5952,6.0,9.0,14.0,17.0,succeed,9.0,12.0
5953,10.0,14.0,15.0,10.0,succeed,10.0,11.0
5954,11.0,15.0,13.0,3.0,fail,11.0,14.0
5955,16.0,17.0,7.0,13.0,succeed,17.0,13.0
5956,11.0,6.0,14.0,19.0,fail,14.0,9.0
5957,11.0,5.0,13.0,3.0,fail,14.0,18.0
5958,4.0,13.0,11.0,17.0,succeed,8.0,10.0
5959,11.0,7.0,13.0,6.0,succeed,10.0,16.0
5960,15.0,7.0,8.0,8.0,fail,16.0,11.0
5961,9.0,17.0,12.0,20.0,succeed,10.0,3.0
5962,8.0,15.0,7.0,6.0,succeed,17.0,13.0
5963,12.0,13.0,14.0,10.0,succeed,10.0,12.0
5964,12.0,7.0,11.0,14.0,fail,10.0,14.0
5965,11.0,15.0,14.0,11.0,succeed,11.0,7.0
5966,12.0,16.0,9.0,8.0,succeed,19.0,10.0
5967,11.0,5.0,11.0,4.0,succeed,9.0,20.0
5968,10.0,13.0,11.0,19.0,succeed,5.0,10.0
5969,12.0,10.0,14.0,12.0,succeed,19.0,15.0
5970,12.0,17.0,4.0,8.0,succeed,5.0,18.0
5971,14.0,14.0,11.0,15.0,succeed,13.0,8.0
5972,10.0,10.0,17.0,15.0,fail,11.0,11.0
5973,14.0,10.0,11.0,9.0,succeed,15.0,18.0
5974,11.0,20.0,8.0,11.0,succeed,11.0,12.0
5975,8.0,14.0,9.0,8.0,succeed,9.0,16.0
5976,14.0,9.0,13.0,6.0,fail,7.0,11.0
5977,17.0,11.0,14.0,9.0,fail,7.0,15.0
5978,8.0,11.0,5.0,14.0,succeed,14.0,12.0
5979,10.0,4.0,8.0,13.0,fail,10.0,17.0
5980,5.0,13.0,11.0,9.0,succeed,11.0,19.0
5981,14.0,14.0,12.0,9.0,succeed,5.0,12.0
5982,16.0,19.0,10.0,6.0,succeed,12.0,17.0
5983,15.0,13.0,12.0,12.0,fail,4.0,7.0
5984,10.0,15.0,5.0,12.0,succeed,13.0,8.0
5985,5.0,18.0,14.0,10.0,fail,12.0,13.0
5986,8.0,5.0,19.0,18.0,succeed,8.0,10.0
5987,7.0,9.0,11.0,17.0,succeed,9.0,8.0
5988,8.0,10.0,17.0,10.0,fail,11.0,10.0
5989,16.0,9.0,12.0,8.0,succeed,10.0,9.0
5990,19.0,13.0,18.0,7.0,succeed,12.0,10.0
5991,17.0,12.0,6.0,19.0,succeed,9.0,14.0
5992,9.0,11.0,14.0,12.0,fail,4.0,12.0
5993,13.0,11.0,8.0,15.0,fail,10.0,8.0
5994,6.0,11.0,19.0,10.0,fail,13.0,12.0
5995,13.0,17.0,17.0,7.0,fail,9.0,3.0
5996,13.0,13.0,10.0,5.0,succeed,9.0,16.0
5997,7.0,8.0,15.0,8.0,fail,7.0,16.0
5998,10.0,13.0,8.0,9.0,succeed,17.0,11.0
5999,14.0,11.0,13.0,8.0,succeed,13.0,13.0
6000,16.0,5.0,17.0,13.0,succeed,13.0,11.0
6001,14.0,12.0,7.0,13.0,fail,11.0,10.0
6002,5.0,10.0,15.0,11.0,fail,19.0,14.0
6003,11.0,14.0,7.0,16.0,succeed,8.0,8.0
6004,8.0,11.0,16.0,10.0,fail,5.0,10.0
6005,11.0,5.0,14.0,13.0,fail,11.0,12.0
6006,11.0,6.0,13.0,9.0,fail,11.0,10.0
6007,15.0,10.0,9.0,14.0,succeed,9.0,18.0
6008,11.0,9.0,13.0,13.0,fail,9.0,5.0
6009,14.0,13.0,9.0,17.0,succeed,8.0,13.0
6010,8.0,16.0,5.0,10.0,succeed,12.0,9.0
6011,13.0,5.0,20.0,16.0,fail,17.0,10.0
6012,10.0,8.0,17.0,13.0,succeed,14.0,13.0
6013,13.0,4.0,18.0,12.0,fail,19.0,12.0
6014,15.0,13.0,8.0,14.0,succeed,13.0,19.0
6015,9.0,16.0,12.0,12.0,succeed,11.0,12.0
6016,10.0,9.0,11.0,5.0,fail,13.0,14.0
6017,13.0,15.0,6.0,14.0,succeed,15.0,2.0
6018,5.0,14.0,12.0,10.0,succeed,8.0,18.0
6019,15.0,14.0,12.0,16.0,succeed,11.0,10.0
6020,14.0,15.0,7.0,17.0,succeed,12.0,13.0
6021,9.0,14.0,15.0,10.0,fail,7.0,8.0
6022,15.0,10.0,11.0,7.0,succeed,18.0,11.0
6023,13.0,17.0,7.0,8.0,succeed,6.0,10.0
6024,11.0,13.0,10.0,15.0,succeed,11.0,9.0
6025,11.0,8.0,11.0,18.0,succeed,9.0,8.0
6026,14.0,11.0,18.0,5.0,succeed,10.0,8.0
6027,12.0,10.0,18.0,10.0,fail,12.0,11.0
6028,14.0,13.0,10.0,7.0,fail,17.0,3.0
6029,13.0,10.0,10.0,15.0,fail,11.0,9.0
6030,6.0,17.0,14.0,17.0,succeed,10.0,14.0
6031,9.0,16.0,4.0,13.0,fail,6.0,16.0
6032,12.0,15.0,4.0,14.0,succeed,10.0,5.0
6033,9.0,11.0,13.0,17.0,succeed,8.0,16.0
6034,11.0,19.0,12.0,7.0,succeed,15.0,10.0
6035,12.0,8.0,11.0,19.0,fail,14.0,7.0
6036,18.0,10.0,7.0,13.0,succeed,12.0,9.0
6037,9.0,10.0,13.0,15.0,succeed,5.0,12.0
6038,12.0,13.0,10.0,18.0,fail,11.0,7.0
6039,13.0,11.0,13.0,9.0,fail,10.0,6.0
6040,13.0,19.0,10.0,9.0,succeed,15.0,13.0
6041,11.0,13.0,10.0,10.0,succeed,12.0,12.0
6042,4.0,9.0,14.0,6.0,succeed,16.0,11.0
6043,13.0,19.0,8.0,18.0,succeed,19.0,15.0
6044,11.0,13.0,6.0,13.0,succeed,13.0,14.0
6045,14.0,13.0,15.0,11.0,succeed,11.0,14.0
6046,14.0,7.0,7.0,9.0,succeed,13.0,16.0
6047,4.0,12.0,11.0,16.0,fail,14.0,10.0
6048,3.0,16.0,9.0,14.0,succeed,9.0,14.0
6049,5.0,9.0,14.0,18.0,fail,12.0,8.0
6050,12.0,13.0,10.0,14.0,fail,12.0,3.0
6051,7.0,17.0,11.0,4.0,fail,10.0,11.0
6052,18.0,16.0,10.0,8.0,succeed,12.0,16.0
6053,18.0,6.0,14.0,15.0,succeed,10.0,10.0
6054,9.0,18.0,14.0,16.0,succeed,8.0,5.0
6055,12.0,10.0,8.0,7.0,fail,14.0,9.0
6056,10.0,10.0,10.0,11.0,fail,18.0,2.0
6057,9.0,5.0,14.0,15.0,fail,9.0,8.0
6058,13.0,11.0,11.0,16.0,succeed,10.0,12.0
6059,19.0,9.0,9.0,15.0,succeed,9.0,10.0
6060,12.0,14.0,13.0,14.0,succeed,7.0,9.0
6061,12.0,8.0,10.0,11.0,succeed,16.0,6.0
6062,17.0,13.0,14.0,10.0,fail,15.0,9.0
6063,11.0,13.0,8.0,10.0,succeed,9.0,14.0
6064,14.0,11.0,10.0,14.0,succeed,8.0,15.0
6065,17.0,16.0,13.0,18.0,succeed,14.0,9.0
6066,13.0,9.0,8.0,13.0,succeed,15.0,15.0
6067,13.0,7.0,19.0,6.0,succeed,12.0,15.0
6068,11.0,8.0,19.0,8.0,succeed,19.0,17.0
6069,10.0,5.0,8.0,16.0,fail,16.0,14.0
6070,18.0,9.0,12.0,14.0,succeed,17.0,18.0
6071,9.0,11.0,17.0,16.0,fail,9.0,12.0
6072,11.0,15.0,10.0,15.0,succeed,14.0,4.0
6073,12.0,9.0,13.0,17.0,fail,11.0,12.0
6074,11.0,8.0,15.0,9.0,fail,12.0,10.0
6075,11.0,17.0,7.0,18.0,succeed,6.0,15.0
6076,10.0,10.0,10.0,11.0,succeed,18.0,12.0
6077,11.0,16.0,15.0,9.0,fail,4.0,13.0
6078,6.0,11.0,10.0,14.0,fail,8.0,12.0
6079,16.0,18.0,14.0,9.0,fail,19.0,13.0
6080,8.0,9.0,16.0,9.0,fail,13.0,13.0
6081,5.0,11.0,16.0,7.0,fail,11.0,12.0
6082,14.0,11.0,13.0,11.0,succeed,11.0,17.0
6083,11.0,16.0,11.0,16.0,succeed,11.0,11.0
6084,17.0,18.0,6.0,14.0,succeed,13.0,13.0
6085,12.0,19.0,18.0,14.0,succeed,11.0,15.0
6086,16.0,7.0,13.0,9.0,succeed,3.0,13.0
6087,9.0,17.0,8.0,14.0,succeed,10.0,14.0
6088,13.0,15.0,13.0,17.0,fail,10.0,3.0
6089,19.0,14.0,11.0,16.0,succeed,15.0,11.0
6090,12.0,17.0,3.0,8.0,succeed,9.0,14.0
6091,4.0,18.0,18.0,11.0,succeed,8.0,6.0
6092,13.0,14.0,8.0,6.0,succeed,11.0,15.0
6093,15.0,16.0,15.0,11.0,succeed,15.0,12.0
6094,20.0,14.0,6.0,14.0,fail,10.0,6.0
6095,12.0,11.0,9.0,20.0,succeed,15.0,12.0
6096,10.0,13.0,12.0,11.0,succeed,19.0,9.0
6097,8.0,13.0,16.0,12.0,succeed,16.0,12.0
6098,18.0,6.0,11.0,11.0,succeed,9.0,8.0
6099,10.0,8.0,12.0,11.0,succeed,13.0,13.0
6100,14.0,5.0,6.0,16.0,succeed,16.0,9.0
6101,8.0,17.0,10.0,10.0,succeed,10.0,9.0
6102,13.0,15.0,13.0,8.0,fail,18.0,11.0
6103,7.0,9.0,5.0,16.0,succeed,19.0,13.0
6104,11.0,6.0,18.0,17.0,succeed,9.0,15.0
6105,10.0,8.0,12.0,10.0,fail,12.0,15.0
6106,14.0,16.0,14.0,9.0,succeed,9.0,13.0
6107,6.0,15.0,3.0,18.0,succeed,11.0,18.0
6108,13.0,4.0,13.0,13.0,succeed,13.0,7.0
6109,13.0,13.0,8.0,17.0,succeed,5.0,14.0
6110,11.0,13.0,15.0,12.0,fail,4.0,10.0
6111,15.0,12.0,13.0,18.0,succeed,5.0,4.0
6112,3.0,17.0,10.0,20.0,fail,15.0,19.0
6113,14.0,10.0,6.0,8.0,succeed,16.0,11.0
6114,18.0,11.0,7.0,16.0,succeed,8.0,12.0
6115,12.0,14.0,8.0,4.0,fail,16.0,12.0
6116,16.0,16.0,10.0,6.0,fail,6.0,11.0
6117,6.0,12.0,14.0,15.0,fail,16.0,5.0
6118,8.0,14.0,8.0,12.0,succeed,10.0,13.0
6119,16.0,14.0,11.0,15.0,succeed,14.0,12.0
6120,15.0,14.0,9.0,5.0,succeed,20.0,16.0
6121,11.0,12.0,11.0,11.0,fail,13.0,4.0
6122,16.0,11.0,5.0,16.0,fail,9.0,5.0
6123,16.0,20.0,10.0,9.0,succeed,3.0,8.0
6124,20.0,19.0,13.0,7.0,fail,11.0,15.0
6125,12.0,13.0,14.0,10.0,succeed,13.0,9.0
6126,7.0,8.0,14.0,16.0,succeed,15.0,14.0
6127,7.0,8.0,13.0,14.0,fail,18.0,13.0
6128,20.0,7.0,14.0,5.0,fail,6.0,9.0
6129,18.0,13.0,13.0,11.0,succeed,8.0,7.0
6130,12.0,14.0,13.0,16.0,succeed,4.0,14.0
6131,12.0,15.0,17.0,6.0,fail,11.0,11.0
6132,9.0,13.0,7.0,11.0,succeed,13.0,18.0
6133,4.0,9.0,14.0,11.0,fail,7.0,18.0
6134,7.0,18.0,14.0,12.0,succeed,19.0,13.0
6135,16.0,12.0,13.0,6.0,succeed,11.0,5.0
6136,14.0,18.0,14.0,12.0,fail,11.0,9.0
6137,14.0,16.0,8.0,10.0,succeed,15.0,12.0
6138,5.0,5.0,16.0,17.0,fail,9.0,14.0
6139,9.0,14.0,8.0,12.0,succeed,6.0,15.0
6140,15.0,17.0,18.0,4.0,succeed,3.0,13.0
6141,13.0,8.0,13.0,17.0,succeed,18.0,10.0
6142,9.0,12.0,16.0,12.0,fail,12.0,9.0
6143,15.0,11.0,18.0,11.0,succeed,13.0,13.0
6144,11.0,14.0,13.0,6.0,fail,15.0,10.0
6145,14.0,9.0,5.0,11.0,fail,10.0,12.0
6146,18.0,18.0,14.0,10.0,succeed,8.0,11.0
6147,10.0,14.0,11.0,19.0,fail,15.0,10.0
6148,10.0,18.0,14.0,5.0,fail,3.0,11.0
6149,12.0,13.0,17.0,8.0,fail,9.0,4.0
6150,13.0,15.0,17.0,14.0,succeed,16.0,17.0
6151,11.0,17.0,14.0,7.0,fail,15.0,4.0
6152,14.0,20.0,10.0,14.0,succeed,10.0,5.0
6153,4.0,9.0,17.0,12.0,fail,19.0,17.0
6154,12.0,13.0,15.0,12.0,fail,9.0,12.0
6155,14.0,9.0,12.0,15.0,fail,16.0,10.0
6156,11.0,13.0,15.0,15.0,fail,9.0,9.0
6157,12.0,16.0,11.0,15.0,fail,8.0,12.0
6158,11.0,8.0,12.0,10.0,succeed,9.0,16.0
6159,14.0,12.0,16.0,12.0,fail,4.0,6.0
6160,12.0,18.0,14.0,8.0,succeed,10.0,9.0
6161,6.0,12.0,11.0,9.0,succeed,8.0,18.0
6162,6.0,15.0,14.0,13.0,fail,8.0,8.0
6163,11.0,11.0,16.0,12.0,succeed,19.0,14.0
6164,11.0,14.0,17.0,16.0,fail,11.0,4.0
6165,9.0,19.0,5.0,20.0,succeed,16.0,6.0
6166,10.0,13.0,15.0,7.0,fail,10.0,13.0
6167,9.0,19.0,11.0,12.0,succeed,6.0,13.0
6168,15.0,19.0,11.0,8.0,succeed,15.0,17.0
6169,9.0,14.0,12.0,9.0,fail,12.0,12.0
6170,13.0,6.0,13.0,10.0,succeed,16.0,11.0
6171,6.0,16.0,6.0,13.0,succeed,13.0,12.0
6172,7.0,10.0,13.0,13.0,fail,12.0,10.0
6173,17.0,17.0,6.0,18.0,succeed,18.0,3.0
6174,11.0,18.0,10.0,12.0,succeed,13.0,17.0
6175,14.0,13.0,6.0,15.0,succeed,14.0,9.0
6176,5.0,12.0,9.0,11.0,succeed,19.0,14.0
6177,5.0,10.0,13.0,12.0,succeed,17.0,17.0
6178,11.0,15.0,11.0,2.0,fail,12.0,11.0
6179,11.0,2.0,10.0,9.0,succeed,12.0,17.0
6180,6.0,7.0,7.0,17.0,succeed,16.0,12.0
6181,8.0,9.0,17.0,15.0,fail,4.0,11.0
6182,18.0,9.0,13.0,18.0,succeed,11.0,10.0
6183,13.0,16.0,11.0,17.0,fail,10.0,20.0
6184,5.0,10.0,13.0,8.0,succeed,12.0,15.0
6185,7.0,5.0,14.0,11.0,fail,16.0,11.0
6186,8.0,11.0,17.0,4.0,fail,11.0,13.0
6187,7.0,13.0,10.0,13.0,succeed,11.0,9.0
6188,16.0,18.0,9.0,18.0,succeed,13.0,16.0
6189,18.0,9.0,18.0,12.0,fail,13.0,10.0
6190,7.0,15.0,13.0,11.0,fail,11.0,8.0
6191,18.0,10.0,4.0,14.0,succeed,11.0,9.0
6192,15.0,9.0,19.0,12.0,succeed,3.0,15.0
6193,12.0,16.0,12.0,11.0,succeed,14.0,11.0
6194,11.0,20.0,11.0,14.0,fail,6.0,13.0
6195,10.0,18.0,12.0,11.0,succeed,12.0,12.0
6196,8.0,15.0,15.0,8.0,succeed,14.0,12.0
6197,19.0,14.0,11.0,9.0,succeed,7.0,10.0
6198,10.0,13.0,16.0,13.0,succeed,14.0,12.0
6199,12.0,11.0,14.0,9.0,fail,12.0,9.0
6200,13.0,10.0,5.0,12.0,succeed,13.0,13.0
6201,10.0,10.0,10.0,9.0,succeed,9.0,13.0
6202,15.0,8.0,17.0,9.0,succeed,20.0,7.0
6203,12.0,10.0,14.0,16.0,succeed,17.0,17.0
6204,8.0,13.0,9.0,16.0,succeed,16.0,8.0
6205,9.0,6.0,17.0,19.0,fail,20.0,14.0
6206,11.0,19.0,8.0,13.0,fail,6.0,7.0
6207,19.0,11.0,6.0,15.0,fail,7.0,13.0
6208,14.0,11.0,20.0,15.0,succeed,12.0,12.0
6209,20.0,13.0,14.0,4.0,succeed,16.0,8.0
6210,16.0,5.0,11.0,10.0,fail,16.0,10.0
6211,5.0,10.0,16.0,13.0,fail,12.0,11.0
6212,18.0,6.0,10.0,10.0,fail,12.0,5.0
6213,7.0,8.0,16.0,11.0,fail,18.0,10.0
6214,8.0,14.0,18.0,13.0,fail,11.0,9.0
6215,16.0,19.0,11.0,3.0,succeed,13.0,18.0
6216,16.0,14.0,10.0,12.0,succeed,6.0,10.0
6217,16.0,16.0,9.0,18.0,succeed,8.0,12.0
6218,6.0,14.0,14.0,9.0,succeed,18.0,11.0
6219,9.0,15.0,5.0,10.0,succeed,18.0,7.0
6220,16.0,14.0,16.0,11.0,succeed,15.0,18.0
6221,14.0,14.0,13.0,5.0,fail,6.0,8.0
6222,19.0,7.0,14.0,17.0,fail,3.0,9.0
6223,8.0,11.0,12.0,5.0,fail,15.0,11.0
6224,9.0,6.0,13.0,14.0,fail,9.0,11.0
6225,15.0,13.0,8.0,8.0,succeed,13.0,15.0
6226,11.0,9.0,11.0,12.0,succeed,13.0,8.0
6227,11.0,9.0,13.0,6.0,fail,7.0,16.0
