,cha,con,dex,int,str,wis,result
6420,19,14,4,13,15,7,succeed
6421,12,8,14,6,9,13,fail
6422,18,11,10,10,18,14,succeed
6423,17,14,9,10,4,15,succeed
6424,7,9,10,19,11,9,fail
6425,12,9,9,11,10,13,fail
6426,13,11,10,13,8,7,fail
6427,11,15,8,17,11,9,succeed
6428,13,8,6,13,16,11,succeed
6429,7,15,13,9,19,6,succeed
6430,16,8,17,10,15,15,fail
6431,10,8,14,15,8,14,succeed
6432,13,3,5,17,11,17,fail
6433,8,12,11,14,12,15,succeed
6434,14,17,14,11,12,15,succeed
6435,12,7,14,16,11,3,fail
6436,13,12,12,18,9,15,succeed
6437,13,11,10,4,16,9,succeed
6438,16,14,12,12,12,19,succeed
6439,13,15,13,16,18,19,succeed
6440,9,8,14,10,19,11,succeed
6441,14,17,12,6,18,13,succeed
6442,12,13,14,5,17,5,succeed
6443,18,17,14,11,5,13,succeed
6444,16,7,11,13,14,10,fail
6445,10,12,12,11,12,17,succeed
6446,11,10,14,15,14,8,fail
6447,8,8,10,13,12,10,fail
6448,16,13,17,19,10,11,succeed
6449,7,11,9,14,15,5,succeed
6450,10,9,15,12,12,12,fail
6451,18,10,16,17,8,6,succeed
6452,9,13,16,6,9,11,succeed
6453,12,4,13,10,10,16,fail
6454,18,16,9,12,7,14,fail
6455,6,17,17,11,7,7,fail
6456,12,19,5,7,8,11,succeed
6457,12,11,11,9,16,12,succeed
6458,14,11,19,11,7,12,succeed
6459,14,11,15,8,10,13,succeed
6460,10,11,12,12,7,15,fail
6461,18,8,12,17,18,12,succeed
6462,6,13,19,12,10,8,fail
6463,13,13,11,13,20,11,succeed
6464,10,9,9,17,12,7,fail
6465,10,14,14,5,11,6,fail
6466,7,14,14,11,16,8,succeed
6467,15,13,9,11,14,6,succeed
6468,8,12,17,12,9,8,fail
6469,12,15,10,12,9,5,fail
6470,15,18,8,19,3,12,fail
6471,7,5,18,12,12,12,fail
6472,13,12,14,12,11,17,succeed
6473,12,9,2,19,9,11,succeed
6474,4,11,15,13,10,11,fail
6475,8,14,13,15,14,7,succeed
6476,13,12,15,7,16,10,succeed
6477,18,12,2,14,9,8,succeed
6478,17,9,13,17,9,19,succeed
6479,9,17,12,10,6,11,fail
6480,14,14,11,8,10,5,succeed
6481,8,12,4,13,12,11,succeed
6482,14,15,16,10,11,13,succeed
6483,12,9,16,19,11,15,fail
6484,5,12,12,16,7,17,succeed
6485,14,12,14,12,10,6,fail
6486,7,12,11,12,12,6,fail
6487,17,6,11,5,11,10,fail
6488,9,13,20,15,9,2,succeed
6489,6,5,8,14,16,14,fail
6490,5,15,11,16,12,17,succeed
6491,10,10,14,12,16,4,fail
6492,9,15,11,17,9,5,succeed
6493,11,9,9,17,10,7,succeed
6494,9,13,13,14,7,17,succeed
6495,11,17,13,10,13,14,succeed
6496,13,13,18,8,2,14,fail
6497,7,13,9,11,18,10,fail
6498,16,14,15,9,17,11,succeed
6499,12,18,10,9,10,15,succeed
6500,10,7,14,11,13,17,succeed
6501,9,12,16,9,10,6,fail
6502,16,17,12,11,17,13,succeed
6503,11,13,9,16,12,16,succeed
6504,11,11,14,11,16,13,succeed
6505,8,8,18,12,11,11,succeed
6506,9,7,10,12,11,19,succeed
6507,11,10,15,11,11,10,succeed
6508,7,14,14,19,6,11,succeed
6509,4,16,15,16,6,14,fail
6510,20,15,12,10,13,13,fail
6511,5,13,9,15,13,17,fail
6512,11,8,16,11,4,10,fail
6513,7,16,12,13,14,11,succeed
6514,14,13,10,14,10,12,succeed
6515,15,15,16,13,13,9,succeed
6516,17,6,9,13,7,18,succeed
6517,10,16,19,9,13,13,succeed
6518,16,12,14,15,14,5,succeed
6519,13,7,12,17,13,5,fail
6520,11,6,16,16,5,6,fail
6521,8,9,16,5,17,11,fail
6522,6,14,12,17,12,12,fail
6523,13,18,17,13,12,20,succeed
6524,15,7,15,5,7,18,succeed
6525,13,12,11,14,10,13,succeed
6526,19,8,11,7,11,9,succeed
6527,15,12,18,9,3,14,fail
6528,17,17,11,13,12,7,fail
6529,12,10,7,12,10,14,succeed
6530,9,11,11,19,9,10,succeed
6531,4,15,13,13,7,9,fail
6532,12,9,8,15,8,13,fail
6533,12,11,14,8,12,12,fail
6534,10,11,9,15,14,13,succeed
6535,13,7,16,12,8,14,succeed
6536,13,18,15,14,8,13,succeed
6537,12,8,7,14,9,15,succeed
6538,13,12,17,7,16,13,succeed
6539,9,18,6,16,7,9,succeed
6540,4,14,10,15,2,19,succeed
6541,6,13,18,5,7,14,fail
6542,10,6,5,13,9,17,succeed
6543,14,17,17,5,12,12,succeed
6544,13,12,3,11,12,14,succeed
6545,5,14,15,11,10,11,fail
6546,3,16,10,16,14,13,succeed
6547,11,10,9,11,8,12,succeed
6548,6,15,11,12,17,13,succeed
6549,16,14,11,11,9,16,succeed
6550,17,16,12,9,12,8,succeed
6551,6,10,11,17,12,12,succeed
6552,14,19,19,13,13,6,fail
6553,12,8,16,13,13,13,fail
6554,8,9,9,14,13,16,succeed
6555,7,11,16,6,10,11,fail
6556,15,4,12,3,15,15,succeed
6557,15,4,13,5,13,12,fail
6558,13,9,9,7,19,7,succeed
6559,12,9,15,11,6,12,fail
6560,9,12,6,17,17,13,succeed
6561,8,18,11,16,9,7,succeed
6562,11,17,12,13,18,12,succeed
6563,10,13,9,14,3,12,fail
6564,13,14,14,14,9,12,fail
6565,9,8,18,7,15,6,succeed
6566,9,12,15,11,16,16,fail
6567,15,7,19,7,11,11,fail
6568,13,6,12,13,11,13,succeed
6569,19,12,7,13,5,17,fail
6570,13,16,13,14,10,6,fail
6571,10,17,18,11,14,7,succeed
6572,13,13,10,14,19,7,succeed
6573,15,10,9,12,10,12,succeed
6574,10,11,13,9,10,16,succeed
6575,12,8,10,7,13,12,fail
6576,18,11,11,6,13,12,succeed
6577,19,7,17,7,5,9,succeed
6578,11,8,13,12,9,8,succeed
6579,2,8,14,10,10,16,fail
6580,12,3,17,16,10,9,succeed
6581,10,13,8,14,17,6,succeed
6582,15,10,13,14,3,11,fail
6583,3,12,15,16,11,16,succeed
6584,9,9,12,11,16,11,succeed
6585,15,7,15,17,2,11,succeed
6586,20,16,13,12,16,13,succeed
6587,12,10,11,13,17,14,succeed
6588,11,5,8,18,13,9,fail
6589,13,4,13,14,10,16,fail
6590,10,12,8,10,13,14,succeed
6591,17,8,8,4,17,12,fail
6592,12,8,9,12,11,16,fail
6593,10,9,5,18,11,10,succeed
6594,9,7,10,10,17,17,succeed
6595,10,15,7,14,13,11,succeed
6596,16,7,9,17,7,11,succeed
6597,10,14,11,12,19,11,succeed
6598,16,13,14,15,9,6,succeed
6599,13,15,10,14,9,10,fail
6600,13,14,10,9,6,11,fail
6601,10,9,19,8,7,16,succeed
6602,14,12,8,14,9,19,succeed
6603,10,14,14,14,14,12,succeed
6604,8,17,10,17,10,7,succeed
6605,6,19,9,5,8,18,succeed
6606,8,15,12,16,20,10,succeed
6607,12,19,6,12,14,9,succeed
6608,14,11,9,10,9,17,succeed
6609,9,9,16,11,13,14,succeed
6610,12,12,8,8,11,16,succeed
6611,11,18,8,8,5,11,fail
6612,8,15,6,14,15,5,succeed
6613,13,8,6,8,14,15,fail
6614,14,11,7,13,6,10,succeed
6615,6,7,11,17,17,12,fail
6616,11,15,18,8,12,11,succeed
6617,11,8,14,4,13,19,succeed
6618,13,20,12,14,17,10,succeed
6619,9,9,14,13,2,16,succeed
6620,8,19,9,17,14,11,succeed
6621,6,13,7,17,20,6,fail
6622,16,6,16,20,12,9,fail
6623,6,16,11,12,14,6,fail
6624,11,9,3,14,16,13,fail
6625,7,10,9,19,10,8,succeed
6626,5,11,12,9,13,17,succeed
6627,7,10,17,14,12,10,fail
6628,8,15,16,10,9,5,fail
6629,6,9,15,15,7,14,fail
6630,17,9,11,11,10,9,succeed
6631,12,8,9,15,19,13,succeed
6632,14,5,11,16,14,16,succeed
6633,5,13,14,4,15,11,fail
6634,20,5,9,14,6,15,fail
6635,6,16,11,15,18,11,succeed
6636,12,13,10,15,12,10,succeed
6637,13,6,6,11,8,19,fail
6638,11,15,12,10,10,6,fail
6639,10,9,12,11,11,17,succeed
6640,12,10,8,8,16,12,succeed
6641,9,5,14,19,10,8,fail
6642,16,14,16,14,12,13,succeed
6643,10,17,7,14,2,14,fail
6644,6,11,12,13,9,9,succeed
6645,18,13,16,9,16,3,fail
6646,16,7,15,9,13,8,succeed
6647,7,8,17,12,14,4,fail
6648,12,12,12,19,12,9,succeed
6649,12,11,5,10,7,15,succeed
6650,12,13,16,6,17,10,fail
6651,10,17,12,4,19,10,fail
6652,8,12,6,13,16,8,succeed
6653,13,5,9,17,14,14,fail
6654,10,8,15,14,18,6,succeed
6655,16,13,15,6,13,18,succeed
6656,14,7,3,18,17,15,succeed
6657,8,11,14,18,13,12,succeed
6658,16,10,11,10,7,13,succeed
6659,10,16,11,12,15,8,succeed
6660,10,18,6,12,14,15,succeed
6661,8,11,10,10,13,11,succeed
6662,4,16,16,12,8,6,fail
6663,5,12,15,15,14,8,fail
6664,9,10,14,12,17,12,fail
6665,15,20,9,8,7,6,fail
6666,11,16,15,12,7,9,fail
6667,16,7,9,11,18,12,succeed
6668,18,10,10,9,15,11,succeed
6669,13,12,17,11,7,14,succeed
6670,11,12,6,17,12,9,succeed
6671,18,10,14,14,12,18,succeed
6672,18,12,10,16,14,14,succeed
6673,10,17,12,4,9,15,fail
6674,17,12,13,17,17,12,succeed
6675,10,12,16,12,13,7,fail
6676,20,8,9,15,8,17,succeed
6677,18,5,11,5,17,13,succeed
6678,15,12,6,10,19,6,fail
6679,15,18,16,14,10,13,succeed
6680,14,17,14,13,20,19,succeed
6681,17,2,8,17,11,16,fail
6682,9,11,8,6,13,14,succeed
6683,11,18,9,9,10,10,succeed
6684,3,17,10,18,15,10,succeed
6685,17,12,10,18,8,5,succeed
6686,9,13,4,18,15,12,succeed
6687,16,14,11,18,9,18,succeed
6688,13,9,20,6,12,9,fail
6689,13,14,18,9,11,6,succeed
6690,15,10,6,16,6,14,succeed
6691,20,19,14,7,11,7,succeed
6692,13,12,8,14,10,8,succeed
6693,10,14,11,8,14,6,succeed
6694,13,12,6,19,15,9,succeed
6695,11,4,13,5,16,15,succeed
6696,10,13,11,15,10,10,fail
6697,15,14,13,10,7,2,fail
6698,18,10,13,13,15,8,succeed
6699,14,15,13,8,10,16,succeed
6700,14,11,19,18,5,14,succeed
6701,14,6,11,12,7,19,fail
6702,13,8,8,12,8,16,succeed
6703,9,14,12,8,7,15,succeed
6704,16,4,10,10,11,9,fail
6705,5,16,11,13,9,19,succeed
6706,18,4,12,19,6,15,succeed
6707,15,10,14,8,18,3,fail
6708,10,8,10,11,16,7,fail
6709,10,7,15,11,11,11,fail
6710,15,6,11,8,18,12,succeed
6711,2,17,19,9,17,7,fail
6712,14,10,11,19,14,14,succeed
6713,16,11,7,15,16,6,succeed
6714,14,11,16,10,8,15,succeed
6715,11,11,10,8,4,16,succeed
6716,20,15,16,9,16,14,succeed
6717,12,13,13,10,10,12,succeed
6718,11,14,11,10,5,14,fail
6719,14,6,11,10,17,8,succeed
6720,11,15,11,12,10,7,fail
6721,12,17,8,9,7,10,fail
6722,10,16,19,14,18,11,succeed
6723,9,7,12,15,12,6,fail
6724,17,13,10,6,6,12,succeed
6725,17,17,17,18,6,16,succeed
6726,9,15,18,15,12,20,succeed
6727,11,14,13,12,13,8,fail
6728,15,11,6,10,16,4,succeed
6729,9,12,19,9,6,13,fail
6730,11,8,16,12,9,7,fail
6731,17,16,7,13,10,12,succeed
6732,17,18,11,7,12,15,fail
6733,18,15,6,9,3,14,succeed
6734,18,11,17,19,17,11,fail
6735,17,2,10,15,14,10,succeed
6736,10,19,18,9,12,9,succeed
6737,12,12,10,18,2,6,fail
6738,11,12,16,7,10,12,fail
6739,19,16,17,14,14,11,succeed
6740,11,14,9,13,3,14,fail
6741,13,14,8,9,19,14,fail
6742,10,12,8,12,10,8,succeed
6743,14,6,11,14,9,11,fail
6744,15,15,8,12,12,7,fail
6745,9,7,15,17,19,14,succeed
6746,11,11,6,8,13,15,succeed
6747,9,15,12,9,12,16,succeed
6748,11,6,20,10,14,12,fail
6749,12,8,16,8,12,7,fail
6750,8,5,17,15,11,12,fail
6751,8,17,10,9,9,12,succeed
6752,16,7,13,17,2,12,succeed
6753,11,10,12,16,12,14,fail
6754,14,14,5,6,14,11,succeed
6755,20,12,18,10,8,10,succeed
6756,12,18,13,17,12,12,succeed
6757,15,12,11,8,18,15,succeed
6758,11,17,20,14,13,10,succeed
6759,12,12,17,6,10,8,fail
6760,12,14,10,9,11,10,succeed
6761,10,6,7,17,8,12,succeed
6762,5,9,12,11,19,6,fail
6763,11,15,2,18,11,15,succeed
6764,11,10,6,9,14,15,succeed
6765,12,12,9,17,11,8,fail
6766,14,6,7,14,11,9,succeed
6767,9,16,13,6,18,10,succeed
6768,19,13,9,17,7,10,succeed
6769,9,19,6,6,11,12,fail
6770,11,7,13,13,9,19,succeed
6771,13,8,9,17,16,6,fail
6772,7,18,6,8,13,15,succeed
6773,11,18,8,13,3,11,succeed
6774,19,19,16,12,18,7,succeed
6775,8,6,17,17,11,3,fail
6776,9,14,17,19,11,11,fail
6777,10,7,9,9,8,19,succeed
6778,15,7,12,10,12,12,succeed
6779,9,9,12,15,14,7,succeed
6780,11,6,12,7,16,8,succeed
6781,7,13,13,7,18,8,succeed
6782,3,16,13,8,13,10,fail
6783,13,3,9,16,11,18,fail
6784,10,20,11,9,11,15,succeed
6785,13,13,15,11,16,9,succeed
6786,12,7,11,16,13,9,fail
6787,16,8,6,16,6,11,succeed
6788,8,9,20,12,15,17,succeed
6789,11,11,17,7,7,8,fail
6790,5,14,12,7,11,14,succeed
6791,11,18,18,12,5,18,succeed
6792,16,11,12,15,5,8,fail
6793,12,12,6,14,10,10,succeed
6794,12,13,13,13,7,15,succeed
6795,12,11,6,13,10,8,succeed
6796,16,19,16,12,9,7,succeed
6797,11,12,7,16,8,16,fail
6798,17,9,6,13,15,13,succeed
6799,14,15,14,12,12,17,succeed
6800,15,5,16,5,8,14,succeed
6801,16,13,12,17,16,16,succeed
6802,18,14,13,11,16,17,succeed
6803,16,5,14,13,15,12,succeed
6804,10,13,16,14,7,9,fail
6805,18,19,12,10,9,6,succeed
6806,8,12,14,13,13,14,succeed
6807,6,17,11,8,8,17,succeed
6808,5,16,14,10,11,12,succeed
6809,13,7,17,7,12,12,succeed
6810,4,12,16,7,10,11,fail
6811,5,19,7,14,18,10,succeed
6812,9,15,6,12,16,9,fail
6813,17,5,6,14,14,14,succeed
6814,11,4,15,12,9,9,fail
6815,10,12,7,12,13,11,succeed
6816,13,12,7,12,17,15,succeed
6817,10,11,13,15,12,18,fail
6818,14,13,7,6,3,18,succeed
6819,14,10,16,13,14,8,succeed
6820,6,13,8,14,14,8,succeed
6821,16,4,14,6,18,14,succeed
6822,17,11,10,19,14,7,fail
6823,6,18,9,6,11,12,succeed
6824,16,13,8,11,11,14,succeed
6825,12,8,11,9,16,11,succeed
6826,9,18,16,12,10,15,succeed
6827,4,12,16,14,10,6,succeed
6828,5,10,7,10,14,15,fail
6829,11,14,12,14,8,20,succeed
6830,12,11,15,8,7,18,fail
6831,20,14,11,14,2,11,succeed
6832,15,12,12,11,11,8,succeed
6833,13,2,12,14,19,16,succeed
6834,10,17,18,8,6,14,succeed
6835,11,13,6,16,6,10,succeed
6836,14,14,6,9,8,10,succeed
6837,16,17,11,3,8,20,succeed
6838,4,19,16,8,13,10,succeed
6839,15,15,6,15,8,9,succeed
6840,10,5,17,7,17,7,fail
6841,11,12,10,10,13,15,succeed
6842,10,11,17,15,7,11,succeed
6843,10,11,12,4,14,10,succeed
6844,8,9,13,12,5,13,fail
6845,13,12,18,18,16,10,succeed
6846,4,11,17,4,12,19,fail
6847,16,13,7,9,12,17,succeed
6848,7,12,7,18,13,9,succeed
6849,15,11,7,12,7,20,succeed
6850,7,17,14,9,5,17,succeed
6851,9,11,16,5,12,8,fail
6852,17,13,6,16,15,12,fail
6853,17,8,9,17,16,14,succeed
6854,12,6,13,17,13,15,succeed
6855,11,7,12,17,7,10,succeed
6856,16,8,11,10,12,7,succeed
6857,6,13,19,9,17,15,succeed
6858,7,13,5,15,12,9,fail
6859,8,7,14,15,20,7,succeed
6860,18,11,10,15,14,10,succeed
6861,14,3,8,17,6,14,fail
6862,12,6,11,12,8,17,succeed
6863,9,8,11,9,10,14,succeed
6864,14,5,14,7,13,15,fail
6865,9,20,5,8,13,9,succeed
6866,11,13,15,8,10,6,fail
6867,8,7,13,8,10,14,fail
6868,6,9,15,12,13,8,fail
6869,15,7,12,14,16,10,succeed
6870,3,15,12,10,13,10,fail
6871,15,17,8,17,7,15,succeed
6872,10,13,10,5,9,16,fail
6873,17,14,11,4,10,8,succeed
6874,15,11,11,5,6,17,succeed
6875,10,16,13,14,13,15,succeed
6876,19,6,18,11,6,9,fail
6877,15,16,16,13,16,7,succeed
6878,15,14,10,12,20,11,succeed
6879,11,16,5,8,6,18,succeed
6880,16,7,3,13,11,13,succeed
6881,12,18,9,15,13,11,succeed
6882,12,12,18,5,11,14,fail
6883,16,12,19,14,6,9,fail
6884,14,8,15,11,8,9,fail
6885,6,15,13,12,15,16,succeed
6886,13,15,6,9,14,13,succeed
6887,13,12,8,8,14,7,succeed
6888,13,9,17,8,11,19,succeed
6889,7,8,18,14,5,14,succeed
6890,13,9,17,14,6,14,succeed
6891,13,13,4,12,16,7,fail
6892,9,10,13,10,11,13,succeed
6893,11,9,12,20,9,5,succeed
6894,18,16,16,7,8,2,succeed
6895,13,15,13,11,14,3,fail
6896,12,15,13,7,14,12,succeed
6897,19,18,10,17,4,14,succeed
6898,20,11,13,13,9,7,succeed
6899,9,11,14,15,16,5,fail
6900,15,14,14,6,6,9,succeed
6901,14,11,9,15,8,11,fail
6902,13,6,20,7,12,13,fail
6903,14,14,13,10,17,13,succeed
6904,12,16,5,13,14,13,succeed
6905,11,6,15,3,12,18,fail
6906,9,12,15,7,13,13,succeed
6907,19,10,9,11,11,11,succeed
6908,16,18,6,14,12,12,succeed
6909,18,12,9,7,6,14,succeed
6910,12,14,16,11,7,17,succeed
6911,13,6,18,13,4,6,succeed
6912,13,12,5,15,13,14,succeed
6913,11,14,12,8,12,9,succeed
6914,14,6,7,6,12,20,succeed
6915,11,7,9,17,19,16,fail
6916,6,13,13,10,17,3,fail
6917,16,15,11,11,12,13,succeed
6918,9,12,9,9,10,17,succeed
6919,10,14,17,8,7,7,succeed
6920,14,14,8,11,10,6,succeed
6921,13,14,12,13,11,8,succeed
6922,15,18,18,14,6,10,succeed
6923,17,14,15,12,10,7,fail
6924,7,14,14,11,8,14,succeed
6925,8,10,12,13,13,7,succeed
6926,15,13,6,15,6,16,succeed
6927,14,12,9,16,14,17,succeed
6928,14,7,14,11,8,7,succeed
6929,11,13,13,12,11,11,fail
6930,6,20,7,12,13,9,succeed
6931,14,4,16,18,9,8,succeed
6932,10,16,9,14,7,7,succeed
6933,6,13,10,15,7,15,fail
6934,8,8,9,12,15,20,succeed
6935,13,7,10,13,16,14,succeed
6936,5,15,19,2,8,18,fail
6937,10,8,18,4,16,5,fail
6938,13,14,4,10,18,12,succeed
6939,11,3,11,14,11,13,succeed
6940,12,6,11,15,13,12,succeed
6941,15,10,9,16,14,14,succeed
6942,14,9,7,8,4,18,succeed
6943,10,6,16,13,12,15,fail
6944,13,10,17,13,15,12,succeed
6945,10,7,11,14,12,8,succeed
6946,12,7,15,11,4,12,fail
6947,9,11,16,11,16,12,succeed
6948,11,9,15,10,15,14,succeed
6949,17,5,7,8,16,9,succeed
6950,5,9,9,17,18,12,succeed
6951,15,10,16,8,14,18,succeed
6952,18,11,4,13,7,12,succeed
6953,13,16,15,14,9,14,succeed
6954,5,14,9,14,18,11,fail
6955,11,12,11,8,6,14,succeed
6956,5,5,12,16,13,11,fail
6957,5,7,17,16,15,4,succeed
6958,10,11,9,15,7,13,fail
6959,10,19,4,6,13,9,succeed
6960,6,10,14,19,3,15,succeed
6961,8,16,13,18,11,17,succeed
6962,6,15,14,12,14,17,succeed
6963,19,10,11,14,13,14,succeed
6964,11,11,10,14,9,15,succeed
6965,12,19,14,8,9,9,succeed
6966,12,13,9,14,18,15,succeed
6967,10,7,11,5,17,11,fail
6968,8,11,12,15,10,9,succeed
6969,12,10,14,12,18,10,fail
6970,12,6,15,7,20,12,fail
6971,9,8,8,9,15,14,succeed
6972,5,16,11,8,14,11,succeed
6973,17,7,13,13,15,13,fail
6974,16,9,12,5,14,11,fail
6975,14,14,13,15,13,16,succeed
6976,12,17,17,9,7,10,succeed
6977,11,12,10,6,14,17,succeed
6978,16,5,16,19,9,13,fail
6979,17,9,9,11,4,10,fail
6980,8,10,11,16,11,10,succeed
6981,18,5,11,8,15,4,fail
6982,12,10,10,11,6,12,fail
6983,17,9,18,10,8,17,succeed
6984,8,20,16,18,9,16,succeed
6985,2,18,14,3,9,14,succeed
6986,11,16,10,16,16,15,succeed
6987,12,18,17,11,15,8,succeed
6988,9,12,12,10,16,16,succeed
6989,16,13,7,12,10,19,succeed
6990,19,6,14,7,15,10,fail
6991,8,20,6,11,12,11,succeed
6992,11,16,6,15,20,10,succeed
6993,9,9,9,13,17,3,fail
6994,17,12,6,13,9,4,fail
6995,11,5,7,15,15,13,succeed
6996,16,11,15,13,6,8,succeed
6997,13,7,9,8,18,11,succeed
6998,12,15,8,17,10,16,fail
6999,19,17,12,5,8,9,succeed
7000,10,15,11,15,19,11,succeed
7001,20,10,8,3,9,17,succeed
7002,13,10,18,9,10,6,fail
7003,15,11,11,8,3,14,succeed
7004,9,10,5,10,18,11,succeed
7005,8,14,11,15,8,13,succeed
7006,13,20,11,4,7,10,fail
7007,16,9,7,13,11,14,succeed
7008,8,9,11,12,10,15,succeed
7009,8,7,11,16,12,7,succeed
7010,12,16,15,11,8,16,succeed
7011,8,13,12,15,12,12,succeed
7012,15,11,12,16,10,5,fail
7013,10,8,16,18,13,14,succeed
7014,6,14,11,17,16,7,fail
7015,16,15,9,8,14,15,succeed
7016,15,5,9,7,19,19,succeed
7017,9,11,7,18,10,5,fail
7018,9,10,5,18,11,16,fail
7019,9,11,14,10,11,16,succeed
7020,20,11,14,18,5,19,succeed
7021,17,14,6,11,14,12,succeed
7022,9,11,12,14,9,9,fail
7023,16,9,11,9,18,6,fail
7024,11,8,19,12,16,7,succeed
7025,9,19,13,10,8,7,succeed
7026,3,15,12,4,14,15,succeed
7027,10,13,16,8,18,13,succeed
7028,17,11,11,19,12,18,succeed
7029,5,10,18,10,11,15,fail
7030,3,15,13,10,10,17,fail
7031,4,9,13,13,11,10,succeed
7032,13,12,18,12,10,9,fail
7033,10,12,12,15,9,12,succeed
7034,2,10,19,9,8,14,fail
7035,10,9,15,13,13,14,succeed
7036,14,10,19,7,5,17,succeed
7037,7,17,6,14,11,7,succeed
7038,13,14,9,18,13,7,succeed
7039,19,11,11,6,12,13,fail
7040,11,15,12,19,8,9,succeed
7041,16,7,14,6,6,20,succeed
7042,15,7,17,16,3,10,succeed
7043,9,11,7,11,15,18,succeed
7044,10,14,13,16,10,11,succeed
7045,13,12,11,8,9,18,succeed
7046,6,12,12,18,14,13,fail
7047,11,7,9,12,16,9,succeed
7048,13,16,11,18,17,11,succeed
7049,9,13,13,14,7,16,succeed
7050,12,11,17,7,16,14,succeed
7051,12,8,14,16,11,8,fail
7052,15,10,18,5,12,19,succeed
7053,16,12,13,9,19,12,succeed
7054,15,11,17,9,14,15,succeed
7055,10,3,17,20,4,14,fail
7056,15,13,17,15,4,9,fail
7057,15,11,4,2,16,12,fail
7058,11,17,16,15,10,4,succeed
7059,17,13,19,15,12,19,succeed
7060,7,10,13,13,17,12,succeed
7061,19,16,17,11,10,16,succeed
7062,19,17,8,16,7,13,succeed
7063,5,12,14,10,17,12,succeed
7064,9,12,9,12,8,10,fail
7065,16,13,19,14,14,12,succeed
7066,19,7,10,19,16,14,succeed
7067,15,12,6,7,20,10,succeed
7068,11,5,20,18,12,9,succeed
7069,9,17,12,14,18,17,succeed
7070,16,12,13,14,9,3,fail
7071,13,14,9,9,12,18,fail
7072,14,5,9,14,12,16,succeed
7073,17,4,14,10,11,11,succeed
7074,9,10,14,13,13,8,succeed
7075,10,7,7,20,10,8,succeed
7076,18,8,7,15,10,12,succeed
7077,17,14,10,6,10,16,succeed
7078,18,15,15,11,9,6,succeed
7079,9,16,11,16,6,11,succeed
7080,12,11,3,9,13,18,succeed
7081,13,8,13,7,12,10,fail
7082,8,9,7,18,7,13,succeed
7083,16,14,16,16,9,12,succeed
7084,8,10,13,8,18,12,succeed
7085,18,14,5,8,11,5,fail
7086,8,11,17,13,12,7,fail
7087,5,10,18,15,14,18,succeed
7088,6,12,8,11,12,19,succeed
7089,11,12,8,16,13,8,succeed
7090,4,18,13,10,15,13,succeed
7091,11,12,16,15,16,14,fail
7092,7,12,16,14,14,12,succeed
7093,17,16,15,11,9,14,succeed
7094,15,18,17,6,15,15,succeed
7095,9,15,15,10,16,11,succeed
7096,14,17,7,17,15,9,succeed
7097,19,11,10,8,7,6,succeed
7098,11,16,8,9,14,2,fail
7099,13,12,14,10,11,8,succeed
7100,15,19,8,11,7,16,succeed
7101,2,14,6,17,11,15,succeed
7102,8,8,11,12,16,12,succeed
7103,9,6,13,12,7,13,fail
7104,8,11,11,9,12,10,fail
7105,11,11,11,16,11,9,fail
7106,6,19,8,9,9,10,succeed
7107,10,11,17,11,4,15,succeed
7108,17,9,5,8,11,15,succeed
7109,15,14,13,17,5,12,succeed
7110,10,20,9,15,19,9,succeed
7111,13,5,20,5,11,16,succeed
7112,9,14,11,8,9,13,fail
7113,11,15,2,14,11,11,fail
7114,11,15,16,9,13,8,succeed
7115,7,12,16,7,9,9,fail
7116,10,10,16,11,5,14,succeed
7117,11,11,5,12,11,14,succeed
7118,10,15,11,14,14,14,succeed
7119,10,14,10,7,18,10,succeed
7120,10,11,12,14,11,11,succeed
7121,15,12,14,10,13,8,succeed
7122,3,11,15,12,17,12,fail
7123,12,10,11,5,12,17,fail
7124,14,12,7,12,17,19,succeed
7125,7,15,20,17,11,13,succeed
7126,7,4,14,10,6,19,succeed
7127,13,8,9,12,11,14,fail
7128,8,13,10,12,15,11,fail
7129,10,5,14,19,11,3,fail
7130,11,17,14,8,14,4,fail
7131,14,12,5,11,16,11,fail
7132,11,10,9,16,17,10,succeed
7133,11,14,19,8,10,3,succeed
7134,8,10,15,8,18,12,succeed
7135,17,16,15,12,9,13,fail
7136,8,14,11,14,4,19,succeed
7137,10,7,8,19,9,10,succeed
7138,7,10,13,11,13,10,fail
7139,12,15,11,5,15,11,succeed
7140,9,18,14,12,7,9,succeed
7141,15,7,9,9,11,10,succeed
7142,12,15,14,12,10,10,fail
7143,11,13,12,10,17,8,succeed
7144,14,16,11,7,12,20,succeed
7145,11,19,10,10,16,9,fail
7146,9,16,13,4,8,12,fail
7147,11,5,11,18,11,16,fail
7148,12,3,10,16,18,12,fail
7149,19,12,10,13,11,12,succeed
7150,11,3,17,16,4,15,fail
7151,17,14,10,12,12,9,succeed
7152,7,8,15,15,18,13,fail
7153,13,10,11,10,14,5,fail
7154,16,10,11,14,9,7,fail
7155,11,11,14,11,8,7,succeed
7156,15,10,8,11,3,16,fail
7157,9,8,10,12,13,8,succeed
7158,17,5,9,4,16,9,fail
7159,8,11,17,15,15,11,succeed
7160,13,3,16,11,9,10,fail
7161,10,16,7,10,13,11,succeed
7162,13,11,12,13,7,11,succeed
7163,10,12,14,13,16,8,succeed
7164,5,18,14,11,16,8,succeed
7165,9,5,10,19,18,17,succeed
7166,19,11,7,16,5,15,succeed
7167,13,9,10,15,11,10,succeed
